60 46
484.0 438.0 
488.0 387.0 
479.0 340.0 
471.0 291.0 
410.0 282.0 
353.0 280.0 
329.0 322.0 
330.0 373.0 
330.0 426.0 
275.0 424.0 
279.0 368.0 
270.0 320.0 
260.0 273.0 
231.0 326.0 
222.0 376.0 
219.0 422.0 
165.0 419.0 
172.0 365.0 
176.0 313.0 
177.0 265.0 
177.0 220.0 
166.0 174.0 
115.0 176.0 
79.0 208.0 
58.0 248.0 
45.0 302.0 
44.0 357.0 
9.0 362.0 
0.0 309.0 
0.0 258.0 
7.0 209.0 
19.0 162.0 
40.0 112.0 
65.0 72.0 
101.0 33.0 
146.0 8.0 
201.0 0.0 
256.0 4.0 
309.0 16.0 
364.0 19.0 
421.0 14.0 
480.0 15.0 
540.0 17.0 
596.0 26.0 
643.0 44.0 
675.0 85.0 
689.0 136.0 
685.0 190.0 
670.0 239.0 
648.0 285.0 
652.0 334.0 
657.0 383.0 
660.0 434.0 
603.0 432.0 
601.0 381.0 
590.0 331.0 
556.0 282.0 
547.0 339.0 
542.0 386.0 
540.0 439.0 
67.1 157.2 
222.3 241.0 
217.6 192.3 
97.8 119.8 
145.6 128.9 
201.3 140.2 
132.7 74.6 
176.0 45.5 
186.5 93.3 
224.3 51.7 
237.0 103.4 
252.7 158.8 
272.9 58.6 
287.8 109.6 
324.9 63.3 
267.8 216.5 
301.7 163.8 
336.9 111.1 
377.6 60.9 
307.5 266.0 
318.3 213.4 
350.3 172.4 
365.0 233.0 
385.7 122.8 
398.6 182.4 
413.4 229.8 
634.7 206.1 
604.7 263.7 
638.1 141.3 
595.1 177.5 
574.9 223.9 
518.8 249.2 
539.1 187.0 
434.6 135.0 
446.9 190.6 
457.8 245.6 
491.7 207.5 
419.4 75.8 
488.4 158.5 
458.6 53.6 
472.4 101.4 
510.6 67.3 
526.1 126.0 
561.5 75.9 
574.2 134.3 
613.3 85.4 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
